序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
115,002020,京新药业,14.83,-1.13,-0.17,120544,178040033.29,3.2,15.06,14.58,14.95,15.0,1.84,21.11,2.41
116,003020,立方制药,48.31,-1.17,-0.57,12283,58729415.2,3.93,48.79,46.87,48.5,48.88,2.41,22.36,3.81
117,603676,卫信康,14.9,-1.19,-0.18,74447,110429670.0,3.98,15.1,14.5,14.96,15.08,1.73,26.91,5.04
118,688513,苑东生物,57.0,-1.35,-0.78,3902,22332335.0,3.03,58.31,56.56,57.46,57.78,0.64,28.06,2.73
119,688091,上海谊众,80.52,-1.42,-1.16,14927,119495581.0,2.83,81.32,79.01,81.31,81.68,1.3,57.9,9.53
120,300636,同和药业,13.51,-1.46,-0.2,28574,38774645.51,2.12,13.78,13.49,13.65,13.71,0.99,35.74,3.48
121,000153,丰原药业,10.13,-1.55,-0.16,186323,187523529.7,2.92,10.26,9.96,10.16,10.29,5.97,18.27,1.89
122,832735,德源药业,31.85,-1.61,-0.52,1217,3844135.6,3.12,32.26,31.25,32.26,32.37,0.27,16.18,2.44
123,600267,海正药业,12.68,-1.78,-0.23,496278,621645790.0,4.34,12.81,12.25,12.5,12.91,4.54,16.11,1.9
124,002793,罗欣药业,7.08,-1.8,-0.13,79346,55786553.23,5.27,7.2,6.82,7.2,7.21,0.76,-21.33,2.5
125,300573,兴齐眼药,175.16,-1.87,-3.34,46664,809996428.82,5.62,178.04,168.0,173.51,178.5,6.86,200.41,9.82
126,300702,天宇股份,28.23,-1.91,-0.55,153531,436437794.94,5.42,29.28,27.72,28.99,28.78,7.33,24.5,2.73
127,600079,人福医药,26.98,-1.93,-0.53,296935,799807167.0,10.36,28.45,25.6,28.15,27.51,2.04,16.55,2.8
128,000756,新华制药,26.94,-1.93,-0.53,328047,873261980.24,4.33,27.3,26.11,27.06,27.47,7.45,29.94,4.2
129,000597,东北制药,5.81,-2.02,-0.12,271016,156098268.6,3.2,5.89,5.7,5.89,5.93,2.03,29.74,1.78
130,000963,华东医药,41.45,-2.03,-0.86,103431,428973028.26,2.74,42.24,41.08,42.06,42.31,0.59,24.06,3.76
131,603707,健友股份,14.5,-2.16,-0.32,93575,135801948.0,3.91,14.93,14.35,14.82,14.82,0.58,17.64,3.63
132,600420,国药现代,13.43,-2.26,-0.31,189191,254847897.0,2.77,13.7,13.32,13.68,13.74,1.84,21.96,1.54
