序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
62,300671,富满微,44.27,2.38,1.03,45710,200765835.47,3.15,44.5,43.14,43.16,43.24,2.11,-45.12,4.52
63,688049,炬芯科技,33.33,2.33,0.76,17767,59048272.0,2.43,33.6,32.81,32.81,32.57,1.95,126.93,2.29
64,301050,雷电微力,71.01,2.28,1.58,18833,133051970.09,2.69,71.36,69.49,69.92,69.43,1.41,34.54,5.07
65,688216,气派科技,24.42,2.22,0.53,11389,27619230.0,4.65,24.52,23.41,23.45,23.89,2.62,-19.29,3.04
66,300604,长川科技,48.2,2.16,1.02,314892,1497933737.04,13.95,49.93,43.35,43.38,47.18,6.97,-128.0,12.91
67,603068,博通集成,29.33,2.09,0.6,25999,75809965.0,1.91,29.35,28.8,28.8,28.73,1.73,-30.03,2.5
68,688230,芯导科技,61.88,2.04,1.24,6181,38060338.0,2.37,62.08,60.64,60.64,60.64,3.03,81.61,2.38
69,001309,德明利,68.37,2.04,1.37,21655,146496902.0,3.81,68.5,65.95,66.75,67.0,10.83,-31.3,5.24
70,600584,长电科技,27.55,2.04,0.55,649473,1787635832.0,3.63,27.79,26.81,26.83,27.0,3.65,111.5,1.99
71,688200,华峰测控,266.25,2.02,5.28,7870,209242071.0,4.2,269.96,259.0,259.0,260.97,0.86,81.16,7.46
72,688012,中微公司,181.45,2.0,3.55,129740,2323806576.0,5.59,184.96,175.01,178.5,177.9,2.1,101.65,7.08
73,301297,富乐德,22.33,1.96,0.43,123801,274743991.73,3.97,22.49,21.62,21.9,21.9,16.55,107.53,5.47
74,688286,敏芯股份,49.33,1.92,0.93,4603,22622775.0,3.62,49.86,48.11,48.79,48.4,1.29,-32.16,2.62
75,688403,汇成股份,12.4,1.89,0.23,50563,62497307.0,2.38,12.47,12.18,12.29,12.17,4.14,98.4,3.53
76,688595,芯海科技,37.42,1.82,0.67,21496,80035852.0,2.75,37.56,36.55,36.72,36.75,2.71,-27.21,5.35
77,688368,晶丰明源,142.38,1.7,2.38,7287,103670625.0,4.76,145.48,138.82,140.98,140.0,1.16,-37.31,6.01
78,688037,芯源微,285.65,1.66,4.66,29801,848041265.0,6.58,294.0,275.5,281.19,280.99,3.22,100.25,12.15
79,300327,中颖电子,33.95,1.59,0.53,71831,243754538.83,2.69,34.32,33.42,33.42,33.42,2.12,84.92,7.73
80,688521,芯原股份,83.62,1.41,1.16,70189,581355036.0,2.98,83.99,81.53,82.09,82.46,3.37,-145.57,14.48
81,300373,扬杰科技,44.45,1.39,0.61,75710,336438446.3,1.98,44.8,43.93,43.93,43.84,1.4,33.09,3.8
