序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
118,002843,泰嘉股份,15.88,1.21,0.19,18118.0,28612227.08,2.36,15.97,15.6,15.7,15.69,0.86,22.85,4.53
119,002747,埃斯顿,22.8,1.2,0.27,92836.0,211521318.45,2.04,23.01,22.55,22.68,22.53,1.18,115.09,7.0
120,900924,上工Ｂ股,0.339,1.19,0.004,3792.0,127711.0,1.49,0.339,0.334,0.335,0.335,0.16,11.81,0.51
121,688455,科捷智能,13.73,1.18,0.16,8701.0,11931277.0,1.55,13.77,13.56,13.57,13.57,2.16,-24.19,1.91
122,600992,贵绳股份,17.15,1.06,0.18,48349.0,82525511.0,1.47,17.17,16.92,17.0,16.97,1.97,132.6,2.83
123,870508,丰安股份,7.92,1.02,0.08,257.0,202234.68,1.02,7.92,7.84,7.85,7.84,0.11,14.3,1.1
124,603173,福斯达,29.65,0.95,0.28,80241.0,236223098.0,5.18,30.24,28.72,29.55,29.37,20.06,33.65,3.6
125,688355,明志科技,24.74,0.86,0.21,7867.0,19386585.0,4.4,25.2,24.12,24.37,24.53,2.08,76.35,2.84
126,301063,海锅股份,27.24,0.85,0.23,12661.0,34306429.0,2.85,27.5,26.73,26.9,27.01,3.09,44.61,2.24
127,200054,建车B,4.74,0.85,0.04,30.0,14130.0,3.62,4.74,4.57,4.57,4.7,0.01,-4.63,5.84
128,600592,龙溪股份,8.11,0.75,0.06,202053.0,164396630.0,4.72,8.3,7.92,7.96,8.05,5.06,11.79,1.41
129,300885,海昌新材,8.71,0.69,0.06,6992.0,6054157.22,2.08,8.73,8.55,8.65,8.65,0.77,89.24,2.75
130,832885,星辰科技,10.69,0.66,0.07,1789.0,1923380.74,2.17,10.92,10.69,10.78,10.62,0.41,35.38,2.46
131,688557,兰剑智能,33.1,0.64,0.21,3821.0,12605403.0,2.65,33.5,32.63,32.94,32.89,0.87,-822.78,2.42
132,200530,冰山B,1.58,0.64,0.01,2078.0,324826.12,1.91,1.58,1.55,1.58,1.57,0.09,11.48,0.38
133,200771,杭汽轮Ｂ,11.07,0.54,0.06,1984.0,2180997.5,2.18,11.1,10.86,10.95,11.01,0.06,-49.35,1.19
134,300092,科新机电,15.93,0.5,0.08,26925.0,42760120.5,2.52,16.08,15.68,15.85,15.85,1.61,24.06,2.99
135,300257,开山股份,16.65,0.48,0.08,30622.0,50951710.03,2.05,16.78,16.44,16.44,16.57,0.32,54.2,2.88
136,300607,拓斯达,12.34,0.41,0.05,64416.0,79742594.9,2.93,12.58,12.22,12.25,12.29,2.26,108.91,2.31
137,600421,华嵘控股,10.32,0.39,0.04,4809.0,4961733.0,3.21,10.55,10.22,10.28,10.28,0.25,-302.55,104.61
138,831689,克莱特,8.4,0.36,0.03,483.0,405774.52,1.55,8.46,8.33,8.45,8.37,0.14,13.56,1.46
139,301163,宏德股份,27.58,0.29,0.08,3435.0,9472561.0,1.53,27.84,27.42,27.53,27.5,1.01,33.59,2.05
