序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
79,600383,金地集团,8.16,0.49,0.04,450419.0,366991450.0,1.35,8.19,8.08,8.08,8.12,1.0,18.14,0.56
80,000897,津滨发展,2.16,0.47,0.01,296135.0,63975203.23,2.33,2.19,2.14,2.16,2.15,1.83,-80.58,1.61
81,600007,中国国贸,18.54,0.38,0.07,26722.0,49174878.0,3.19,18.64,18.05,18.45,18.47,0.27,14.61,1.97
82,600603,广汇物流,7.74,0.26,0.02,91667.0,70603106.0,2.2,7.78,7.61,7.7,7.72,0.73,13.21,1.66
83,600376,首开股份,4.47,0.22,0.01,284518.0,128146234.0,2.69,4.57,4.45,4.46,4.46,1.1,-3.05,0.49
84,600048,保利发展,13.91,0.22,0.03,552506.0,763100780.0,1.8,13.91,13.66,13.86,13.88,0.46,15.3,0.88
85,600773,西藏城投,14.07,0.21,0.03,58499.0,82549523.0,2.42,14.34,14.0,14.05,14.04,0.71,103.31,3.03
86,601155,新城控股,14.87,0.13,0.02,156459.0,232343787.0,1.95,14.99,14.7,14.78,14.85,0.69,12.73,0.55
87,600663,陆家嘴,10.09,0.1,0.01,38253.0,38556376.0,1.19,10.14,10.02,10.05,10.08,0.13,22.68,1.85
88,900911,金桥Ｂ股,0.973,0.0,0.0,7239.0,702990.0,1.44,0.979,0.965,0.974,0.973,0.27,1.37,0.52
89,600639,浦东金桥,11.71,0.0,0.0,43984.0,51562230.0,1.28,11.81,11.66,11.7,11.71,0.52,2.39,0.92
90,600466,蓝光发展,,,,,,,,,,0.48,0.0,-0.54,-0.06
91,600340,华夏幸福,2.21,0.0,0.0,521301.0,115668306.0,2.71,2.26,2.2,2.21,2.21,1.34,2.93,0.78
92,600208,新湖中宝,2.77,0.0,0.0,1067784.0,296238104.0,1.81,2.81,2.76,2.76,2.77,1.26,8.33,0.56
93,600064,南京高科,6.77,0.0,0.0,167700.0,113700526.0,1.18,6.83,6.75,6.75,6.77,0.97,4.57,0.68
94,200029,深深房Ｂ,2.83,0.0,0.0,998.0,277434.0,2.47,2.83,2.76,2.79,2.83,0.08,-17.57,0.63
95,000918,嘉凯城,,,,,,,,,,1.0,0.0,-3.07,-7.4
96,000616,ST海投,,,,,,,,,,1.19,0.0,-47.47,0.42
97,600094,大名城,3.11,-0.32,-0.01,93648.0,29115294.0,1.28,3.13,3.09,3.1,3.12,0.41,18.98,0.62
98,600239,ST云城,2.16,-0.46,-0.01,196570.0,42480884.0,3.69,2.21,2.13,2.2,2.17,1.22,5.64,2.14
99,000048,京基智农,22.5,-0.84,-0.19,38468.0,87033930.12,3.35,23.14,22.38,22.69,22.69,0.74,2.41,3.55
100,600325,XD华发股,10.61,-0.84,-0.09,276830.0,291202481.0,4.02,10.75,10.32,10.7,10.7,1.31,10.41,1.33
101,601512,中新集团,9.15,-0.97,-0.09,71193.0,64668939.0,2.92,9.24,8.97,9.2,9.24,0.47,8.22,1.0
102,600266,城建发展,4.66,-1.06,-0.05,413812.0,192281137.0,2.34,4.7,4.59,4.69,4.71,1.83,42.0,0.52
103,600791,京能置业,4.16,-1.19,-0.05,84593.0,35077771.0,3.56,4.21,4.06,4.08,4.21,1.87,-11.0,1.51
104,001979,招商蛇口,13.66,-1.23,-0.17,324474.0,442465137.11,3.33,13.96,13.5,13.86,13.83,0.42,97.18,1.27
105,000838,财信发展,4.82,-1.63,-0.08,98745.0,47757034.51,2.86,4.92,4.78,4.9,4.9,0.94,-268.27,5.51
106,000011,深物业A,9.67,-1.83,-0.18,55156.0,53182130.54,2.44,9.76,9.52,9.59,9.85,1.05,109.01,1.3
107,000886,海南高速,5.74,-2.21,-0.13,240221.0,136608159.86,3.58,5.79,5.58,5.77,5.87,2.46,-1368.15,1.88
108,600648,外高桥,11.7,-2.42,-0.29,73894.0,86005600.0,2.59,11.86,11.55,11.82,11.99,0.79,103.44,1.1
109,900912,外高Ｂ股,0.884,-3.07,-0.028,9771.0,865257.0,3.84,0.912,0.877,0.912,0.912,0.49,53.71,0.57
110,600077,宋都股份,1.49,-3.25,-0.05,1175144.0,169137289.0,8.44,1.52,1.39,1.39,1.54,8.77,-8.13,2.8
111,600665,天地源,3.9,-4.41,-0.18,254786.0,100377906.0,6.62,4.15,3.88,4.08,4.08,2.95,53.58,0.77
112,200011,深物业B,5.32,-6.34,-0.36,8037.0,4311297.9,3.87,5.47,5.25,5.4,5.68,1.19,52.5,0.63
