序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
75,600225,卓朗科技,4.41,4.01,0.17,232119.0,100777940.0,4.25,4.42,4.24,4.26,4.24,0.68,-1068.45,6.86
76,300605,恒锋信息,14.43,3.96,0.55,46657.0,66735047.0,5.04,14.55,13.85,13.85,13.88,4.14,141.48,4.3
77,300935,盈建科,29.15,3.96,1.11,13095.0,37720469.57,3.82,29.22,28.15,28.18,28.04,3.28,-35.38,2.55
78,002153,石基信息,19.15,3.91,0.72,274572.0,523860842.64,6.62,19.59,18.37,18.37,18.43,2.23,979.14,5.42
79,300302,同有科技,11.44,3.91,0.43,541650.0,619277803.2,6.09,11.77,11.1,11.15,11.01,14.77,148.46,3.65
80,000948,南天信息,19.27,3.88,0.72,119582.0,228267985.83,4.04,19.33,18.58,18.58,18.55,3.14,-162.58,3.13
81,603189,网达软件,15.02,3.87,0.56,54175.0,80894256.0,4.5,15.12,14.47,14.47,14.46,2.01,-72.03,2.36
82,301378,通达海,103.16,3.83,3.81,5804.0,59771818.74,5.92,104.93,99.05,99.4,99.35,5.05,213.82,3.3
83,603508,思维列控,18.89,3.79,0.69,64356.0,120787660.0,4.01,19.03,18.3,18.33,18.2,1.69,19.78,1.62
84,003007,直真科技,24.84,3.72,0.89,31993.0,78987696.5,4.89,25.12,23.95,23.95,23.95,8.31,-24.99,3.25
85,300344,立方数科,5.6,3.7,0.2,144550.0,80643151.6,5.56,5.67,5.37,5.41,5.4,2.26,-68.77,7.36
86,300659,中孚信息,24.37,3.7,0.87,58169.0,140904529.55,6.0,24.66,23.25,23.25,23.5,3.78,-11.96,5.15
87,688777,中控技术,96.39,3.66,3.4,42136.0,404541169.0,5.16,97.8,93.0,93.8,92.99,1.14,141.22,9.72
88,300520,科大国创,21.36,3.64,0.75,93481.0,198244944.48,4.22,21.48,20.61,20.61,20.61,4.03,551.97,3.6
89,301269,华大九天,116.12,3.59,4.02,47448.0,547579419.12,3.31,117.51,113.8,115.0,112.1,6.04,745.36,13.49
